loan_id,reporting_month,current_balance,current_status,days_past_due,servicer_name,last_updated_at,source_system
SUS998F35PY6,2019-08-01,440948.02,Current,0,Atlas Mortgage Services,2019-08-16,SubServicerRemittance
6UWQWJY6OD04,2022-05-01,182393.71,Current,0,Meridian Residential Capital,2022-05-03,SubServicerRemittance
0604IXDATAXE,2023-12-01,163069.22,Current,0,Northgate Financial Servicing,2023-12-07,SubServicerRemittance
IAHJJIR75Z0B,2023-06-01,96187.44,Current,0,Atlas Mortgage Services,2024-05-01,SubServicerRemittance
JDQPUGSA14WY,2021-07-01,248436.73,60-DPD,84,Meridian Residential Capital,2021-07-05,SubServicerRemittance
A723NM699LAL,2022-08-01,213323.31,Current,0,Atlas Mortgage Services,2022-08-08,SubServicerRemittance
UGA1IVFZT39T,2022-12-01,269435.78,Current,0,Northgate Financial Servicing,2022-12-23,SubServicerRemittance
09YEB0W7U90X,2019-05-01,477600.43,Current,0,Cornerstone Loan Servicing,2020-05-20,SubServicerRemittance
HXUYDGYG7UG7,2022-01-01,204465.91,Current,0,Cornerstone Loan Servicing,2022-01-17,SubServicerRemittance
MS960HCYFPAU,2024-04-01,195265.15,Current,0,Cornerstone Loan Servicing,2024-04-21,SubServicerRemittance
DH893ML43TSR,2023-12-01,325723.82,Current,0,Atlas Mortgage Services,2023-12-05,SubServicerRemittance
P441LOSV2RVR,2022-05-01,421444.29,Current,0,Cornerstone Loan Servicing,2022-05-22,SubServicerRemittance
FBJMIM22UULM,2019-12-01,334502.88,Current,0,Meridian Residential Capital,2020-10-19,SubServicerRemittance
WWVNBRDIKMU0,2021-06-01,389367.21,Current,0,Northgate Financial Servicing,2021-06-10,SubServicerRemittance
6KOCVSB3HTHU,2022-04-01,277845.41,Current,0,Northgate Financial Servicing,2022-04-03,SubServicerRemittance
O8QPULVZUTH9,2019-06-01,358422.87,Current,0,Northgate Financial Servicing,2019-06-08,SubServicerRemittance
AACELK2OUMUE,2021-06-01,240583.54,60-DPD,0,Northgate Financial Servicing,2021-06-24,SubServicerRemittance
1ZSWA558D2MT,2022-12-01,397534.47,Current,0,Meridian Residential Capital,2022-12-11,SubServicerRemittance
1BJIFXG1K8EW,2018-09-01,466586.86,Current,0,Cornerstone Loan Servicing,2018-09-16,SubServicerRemittance
AYYENAS90XDV,2020-02-01,267080.39,Current,0,Cornerstone Loan Servicing,2020-02-03,SubServicerRemittance
4CM9IERFMKYT,2021-07-01,202030.07,Current,0,Northgate Financial Servicing,2021-07-21,SubServicerRemittance
N48E2S8Q52S3,2024-07-01,299211.32,Current,0,Beacon Home Loans,2024-07-06,SubServicerRemittance
ID11YGOW20HX,2024-10-01,484104.04,Current,0,Northgate Financial Servicing,2024-10-22,SubServicerRemittance
8YFSDDGCYO0W,2024-03-01,367691.83,Current,0,Cornerstone Loan Servicing,2024-03-03,SubServicerRemittance
7KB269UIHU4Q,2022-12-01,359693.78,Current,0,Cornerstone Loan Servicing,2022-12-13,SubServicerRemittance
FNAT14YFX4YC,2023-03-01,224176.51,30-DPD,0,Beacon Home Loans,2023-03-07,SubServicerRemittance
V1BYRT0D21P4,2023-06-01,375102.46,Current,0,Cornerstone Loan Servicing,2023-06-19,SubServicerRemittance
JDXG66J0VTKL,2025-06-01,360741.58,Current,0,Northgate Financial Servicing,2025-06-09,SubServicerRemittance
MBIT25GE4Q3G,2022-09-01,269859.39,Current,0,Cornerstone Loan Servicing,2022-09-22,SubServicerRemittance
UNGU6KA6GGRU,2022-01-01,355818.97,Current,0,Northgate Financial Servicing,2022-01-14,SubServicerRemittance
OY3XVAAQJQNO,2020-01-01,205100.72,Current,0,Northgate Financial Servicing,2020-01-23,SubServicerRemittance
58B62JM8AAFL,2024-08-01,312217.74,30-DPD,35,Northgate Financial Servicing,2024-08-11,SubServicerRemittance
IVV4ZN4BGB37,2019-01-01,322023.41,Current,0,Atlas Mortgage Services,2019-01-16,SubServicerRemittance
4LQOXEXMYQCS,2024-11-01,368840.02,Current,0,Meridian Residential Capital,2024-11-03,SubServicerRemittance
6DX4Z6ZZSIP0,2024-02-01,279905.11,Current,0,Meridian Residential Capital,2024-07-02,SubServicerRemittance
1A3KW6MGDXIH,2024-11-01,356768.04,Current,0,Cornerstone Loan Servicing,2024-11-02,SubServicerRemittance
2HLRHU7PLL7L,2022-09-01,252499.44,Current,0,Northgate Financial Servicing,2022-09-05,SubServicerRemittance
X02LP3Y6YKW2,2022-03-01,205073.13,Current,0,Cornerstone Loan Servicing,2022-03-09,SubServicerRemittance
RV4DCK8J1GXO,2018-12-01,308638.64,Current,0,Northgate Financial Servicing,2018-12-14,SubServicerRemittance
51988Z1CSIBM,2024-12-01,258135.81,Current,0,Northgate Financial Servicing,2024-12-06,SubServicerRemittance
ZAUL1JWFSZQJ,2020-12-01,385706.05,Current,0,Beacon Home Loans,2020-12-03,SubServicerRemittance
YMU6Z0BVRRZC,2024-08-01,184429.23,Current,0,Meridian Residential Capital,2024-08-20,SubServicerRemittance
YEQTBP6C4YMH,2022-12-01,323337.34,30-DPD,0,Cornerstone Loan Servicing,2022-12-12,SubServicerRemittance
ZKDY3E0IKN2F,2018-12-01,327920.54,Current,0,Atlas Mortgage Services,2018-12-16,SubServicerRemittance
GB4E8MVGRZD5,2022-01-01,359728.09,Current,0,Cornerstone Loan Servicing,2022-01-16,SubServicerRemittance
UPQIFACMW6VY,2024-08-01,312991.73,Current,0,Northgate Financial Servicing,2024-08-25,SubServicerRemittance
TKCSEXRJCDU8,2025-03-01,417775.2,Current,0,Northgate Financial Servicing,2025-07-28,SubServicerRemittance
ZGL0Q4K2ONJZ,2022-06-01,0.0,Prepaid,0,Meridian Residential Capital,2022-06-23,SubServicerRemittance
156HJAMF7H4N,2020-03-01,299580.02,Current,0,Beacon Home Loans,2020-03-23,SubServicerRemittance
UDOUSFDW375X,2024-02-01,488262.28,60-DPD,81,Atlas Mortgage Services,2024-02-21,SubServicerRemittance
PSSFMQJ5E7YL,2022-04-01,242406.04,Current,0,Northgate Financial Servicing,2022-04-10,SubServicerRemittance
XCF9AXM0QMBF,2018-11-01,586993.57,Current,0,Meridian Residential Capital,2018-11-20,SubServicerRemittance
M2FS1QJT31N5,2023-07-01,376200.58,Current,0,Beacon Home Loans,2023-07-10,SubServicerRemittance
ZFUF6JPNNNUH,2020-08-01,400922.65,Current,0,Atlas Mortgage Services,2021-08-04,SubServicerRemittance
Z84B1YOU5AUF,2025-05-01,274762.57,Current,0,Atlas Mortgage Services,2025-05-25,SubServicerRemittance
UPQIFACMW6VY,2020-12-01,331898.5,Current,0,Northgate Financial Servicing,2021-12-25,SubServicerRemittance
NULGBIY0T394,2022-06-01,307222.45,Current,0,Atlas Mortgage Services,2022-06-16,SubServicerRemittance
9M1WT9JSH4UQ,2023-05-01,371009.67,Current,0,Cornerstone Loan Servicing,2024-03-24,SubServicerRemittance
UOQ2TTXV1MAJ,2023-08-01,578950.67,Current,0,Beacon Home Loans,2023-08-07,SubServicerRemittance
UFXOPN9DOTH1,2023-12-01,360326.99,Current,0,Cornerstone Loan Servicing,2023-12-05,SubServicerRemittance
VX0W9F1GWG2N,2021-01-01,299690.43,Current,0,Northgate Financial Servicing,2021-01-14,SubServicerRemittance
2WBYS7OGH6XP,2022-08-01,396888.71,Current,0,Beacon Home Loans,2022-08-02,SubServicerRemittance
X5LWFNLXYQCB,2024-09-01,328182.85,Current,0,Northgate Financial Servicing,2024-09-22,SubServicerRemittance
ZQRNF2U3BR0X,2024-03-01,256322.29,Current,0,Beacon Home Loans,2024-03-10,SubServicerRemittance
IEBFQEL3SSY0,2018-12-01,295485.18,Current,0,Cornerstone Loan Servicing,2018-12-19,SubServicerRemittance
ERYNJ28DTDXW,2023-08-01,511731.41,Current,0,Northgate Financial Servicing,2023-08-15,SubServicerRemittance
387JEKTVZ45P,2022-03-01,617774.36,Current,0,Meridian Residential Capital,2022-03-15,SubServicerRemittance
OCOQO860HLT1,2025-03-01,186277.94,Current,0,Meridian Residential Capital,2025-03-15,SubServicerRemittance
DTBQXKDFQO1Y,2022-04-01,348146.52,30-DPD,0,Northgate Financial Servicing,2022-04-18,SubServicerRemittance
6ZTHHT6SKP4I,2024-03-01,365656.57,Current,0,Northgate Financial Servicing,2025-01-20,SubServicerRemittance
66IQEHWOSOTS,2023-08-01,301220.65,Current,0,Cornerstone Loan Servicing,2023-08-11,SubServicerRemittance
4B2CX2W4YB0N,2023-06-01,320131.91,Current,0,Cornerstone Loan Servicing,2023-06-15,SubServicerRemittance
XHYEC0JVPWS6,2020-07-01,470160.36,Current,0,Cornerstone Loan Servicing,2020-07-13,SubServicerRemittance
8FJDXTZFX2VD,2018-11-01,380584.63,Current,0,Beacon Home Loans,2019-05-24,SubServicerRemittance
TFKSBTJT0Z2K,2020-07-01,320132.26,Current,0,Meridian Residential Capital,2020-07-14,SubServicerRemittance
W32ZVOTE23PH,2023-10-01,309773.07,Current,0,Meridian Residential Capital,2023-10-19,SubServicerRemittance
EJXHSITSPE8C,2023-08-01,483414.42,30-DPD,0,Beacon Home Loans,2023-08-05,SubServicerRemittance
4E3DWA8OQ8IK,2023-05-01,226679.12,Current,0,Cornerstone Loan Servicing,2023-05-24,SubServicerRemittance
A5AEJOF3W8N5,2020-09-01,664507.27,Current,0,Meridian Residential Capital,2020-09-11,SubServicerRemittance
EJJTDEZ2OKI6,2022-10-01,463814.84,Current,0,Atlas Mortgage Services,2022-10-02,SubServicerRemittance
WNG6LENANVFF,2023-02-01,164956.77,30-DPD,0,Atlas Mortgage Services,2023-02-08,SubServicerRemittance
K1I9RERREN7F,2022-11-01,414777.25,Current,0,Beacon Home Loans,2022-11-24,SubServicerRemittance
WGV59R5KWAV6,2025-05-01,278281.56,Current,0,Meridian Residential Capital,2025-05-19,SubServicerRemittance
9XRZZNYX19KN,2024-10-01,402186.64,Current,0,Atlas Mortgage Services,2024-10-06,SubServicerRemittance
JM85VURC0YI3,2022-03-01,407561.34,Current,0,Beacon Home Loans,2022-03-12,SubServicerRemittance
ES3FPY2VPU2W,2023-03-01,591032.8,Current,0,Atlas Mortgage Services,2023-03-16,SubServicerRemittance
TDOZ15WF6XYS,2023-04-01,294716.12,Current,0,Northgate Financial Servicing,2024-03-02,SubServicerRemittance
8TU8PZOC2Z9Y,2022-02-01,334445.18,Current,0,Northgate Financial Servicing,2023-01-17,SubServicerRemittance
7KTIVFQYUFWH,2024-09-01,272622.75,Current,0,Cornerstone Loan Servicing,2024-09-05,SubServicerRemittance
3MJ400NT37HB,2021-06-01,205429.01,Current,0,Meridian Residential Capital,2021-06-20,SubServicerRemittance
M49AOPGSMYBM,2023-10-01,225562.41,Current,0,Beacon Home Loans,2023-10-16,SubServicerRemittance
2MWYDHIJUH1X,2020-08-01,277936.76,Current,0,Beacon Home Loans,2020-08-05,SubServicerRemittance
7X7JEXFXHP1R,2024-08-01,510596.21,Current,0,Cornerstone Loan Servicing,2024-08-09,SubServicerRemittance
GH6LG9USOBAE,2022-05-01,251369.96,Current,0,Beacon Home Loans,2022-05-07,SubServicerRemittance
3KLJ1W8LQEF7,2023-09-01,553572.95,Current,0,Meridian Residential Capital,2023-09-18,SubServicerRemittance
OMD44MIAU06X,2024-08-01,253618.71,Current,0,Northgate Financial Servicing,2024-12-09,SubServicerRemittance
5NMNQ2ZT6ZJH,2023-05-01,487512.93,Current,0,Atlas Mortgage Services,2023-05-23,SubServicerRemittance
6VLW21C1ZUB1,2022-11-01,347513.35,Current,0,Northgate Financial Servicing,2023-04-11,SubServicerRemittance
FTHZFVOAWDTA,2023-04-01,464252.17,Current,0,Beacon Home Loans,2023-04-02,SubServicerRemittance
O87JJSHYK7O8,2019-01-01,450238.07,Current,0,Cornerstone Loan Servicing,2019-01-09,SubServicerRemittance
IM2UEV04CF5P,2021-10-01,357759.16,Current,0,Meridian Residential Capital,2021-10-04,SubServicerRemittance
8L5LD8KM8NLJ,2021-04-01,223478.19,Current,0,Cornerstone Loan Servicing,2021-04-17,SubServicerRemittance
D6J6LCSKJCKM,2022-11-01,269668.39,Current,0,Cornerstone Loan Servicing,2022-11-02,SubServicerRemittance
F648O5VXA427,2018-10-01,818000.0,Current,0,Atlas Mortgage Services,2019-10-14,SubServicerRemittance
KHMTCUA385P9,2023-04-01,242844.1,Current,0,Atlas Mortgage Services,2023-04-19,SubServicerRemittance
XZBQO8QOBGKC,2023-07-01,476000.0,Current,0,Atlas Mortgage Services,2023-07-25,SubServicerRemittance
XCZ7N6G262CU,2023-03-01,418791.61,Current,0,Northgate Financial Servicing,2023-03-08,SubServicerRemittance
SORYJATMY6V9,2021-09-01,569966.44,Current,0,Northgate Financial Servicing,2022-03-25,SubServicerRemittance
S1WAM3WMYCQ3,2022-10-01,185356.39,Current,0,Northgate Financial Servicing,2022-10-10,SubServicerRemittance
TU0TA39SCCX9,2023-06-01,517788.72,Current,0,Cornerstone Loan Servicing,2023-06-08,SubServicerRemittance
75QAL7MAW779,2024-01-01,300533.41,Current,0,Cornerstone Loan Servicing,2024-10-07,SubServicerRemittance
Y49O81JWIJF7,2024-09-01,314328.78,Current,0,Meridian Residential Capital,2024-09-13,SubServicerRemittance
GF89MFALOKAZ,2024-06-01,437566.86,Current,0,Atlas Mortgage Services,2025-01-20,SubServicerRemittance
YD1A8N9DKD20,2022-09-01,397363.01,Current,0,Atlas Mortgage Services,2023-06-11,SubServicerRemittance
7IF7RDY0WQ30,2020-06-01,351153.7,Current,0,Northgate Financial Servicing,2020-06-11,SubServicerRemittance
KV4S7ESBN6AA,2021-01-01,310777.76,Current,0,Meridian Residential Capital,2021-01-12,SubServicerRemittance
QNB0L5GR56GP,2020-07-01,393499.26,Current,0,Cornerstone Loan Servicing,2020-07-24,SubServicerRemittance
RDZUCNA11ZYH,2023-09-01,224640.43,Current,0,Atlas Mortgage Services,2023-09-22,SubServicerRemittance
NOUTLXP8WG44,2022-08-01,348311.47,Current,0,Atlas Mortgage Services,2022-08-04,SubServicerRemittance
YSJ4VDPA0LCP,2024-05-01,337139.71,Current,0,Cornerstone Loan Servicing,2024-05-04,SubServicerRemittance
EX113R5GHFEZ,2020-10-01,361076.99,Current,0,Beacon Home Loans,2020-10-18,SubServicerRemittance
0MRYM58KK6TG,2023-12-01,334097.61,Current,0,Beacon Home Loans,2023-12-09,SubServicerRemittance
KTPCZIWNEZN7,2018-01-01,366000.0,Current,0,Beacon Home Loans,2018-01-13,SubServicerRemittance
F1V8SJMY5HLX,2022-03-01,367514.86,Current,0,Atlas Mortgage Services,2023-03-18,SubServicerRemittance
Q3ECGO272BPJ,2023-02-01,348071.19,60-DPD,0,Northgate Financial Servicing,2023-10-31,SubServicerRemittance
16UTHWHUQGRT,2023-09-01,415989.12,Current,0,Beacon Home Loans,2023-09-20,SubServicerRemittance
NAXI02HG2HND,2023-01-01,197369.51,Current,0,Atlas Mortgage Services,2023-01-18,SubServicerRemittance
T2FGH411ERBW,2023-12-01,210265.74,Current,0,Beacon Home Loans,2023-12-22,SubServicerRemittance
S8X43S3LIG7T,2020-07-01,309079.95,Current,0,Atlas Mortgage Services,2020-07-03,SubServicerRemittance
JQZGC599R8ZI,2019-10-01,313094.65,Current,0,Atlas Mortgage Services,2019-10-16,SubServicerRemittance
YMDVEIHH9DPP,2021-05-01,304915.34,Current,0,Cornerstone Loan Servicing,2021-05-04,SubServicerRemittance
6EO0NXQTAL26,2024-07-01,324984.87,Current,0,Atlas Mortgage Services,2024-07-22,SubServicerRemittance
2HDX86MKVNHS,2022-11-01,232530.53,Current,0,Northgate Financial Servicing,2022-11-05,SubServicerRemittance
58LI82VTG9I2,2024-07-01,363027.83,Current,0,Cornerstone Loan Servicing,2024-07-20,SubServicerRemittance
3R9EVH21QJ8Q,2019-04-01,482882.01,Current,0,Meridian Residential Capital,2019-10-11,SubServicerRemittance
10Z4IJLJHD7T,2023-05-01,463000.0,Current,0,Atlas Mortgage Services,2023-05-06,SubServicerRemittance
85XB0YSK0KWH,2019-11-01,385145.45,Current,0,Cornerstone Loan Servicing,2019-11-09,SubServicerRemittance
VOYJG78KHZRJ,2024-01-01,243388.41,30-DPD,0,Northgate Financial Servicing,2024-01-16,SubServicerRemittance
DI0W8NZUT9UJ,2023-06-01,424968.9,Current,0,Northgate Financial Servicing,2023-06-13,SubServicerRemittance
CQB3Y10MJ92F,2022-04-01,329439.55,Current,0,Meridian Residential Capital,2022-04-20,SubServicerRemittance
7QTSYDEB0D8G,2021-07-01,402390.79,Current,0,Beacon Home Loans,2021-07-22,SubServicerRemittance
TUR3HUFVKRY6,2020-03-01,306750.68,Current,0,Northgate Financial Servicing,2020-03-20,SubServicerRemittance
YXSPYWE9J8OW,2021-04-01,326245.18,60-DPD,0,Northgate Financial Servicing,2021-04-19,SubServicerRemittance
W8UEP7L8ZR3Z,2022-09-01,248081.0,Current,0,Cornerstone Loan Servicing,2022-09-07,SubServicerRemittance
UNGI947PWOYQ,2022-09-01,173024.91,30-DPD,41,Beacon Home Loans,2023-01-22,SubServicerRemittance
99X9VE2W8W14,2022-07-01,417179.79,Current,0,Cornerstone Loan Servicing,2022-07-11,SubServicerRemittance
LTL8UNYOFB81,2023-10-01,253687.81,Current,0,Northgate Financial Servicing,2023-10-02,SubServicerRemittance
NO2W5Z8P6Q0B,2022-02-01,284223.34,Current,0,Northgate Financial Servicing,2022-02-22,SubServicerRemittance
88PWNADK76J1,2022-04-01,524529.71,Current,0,Cornerstone Loan Servicing,2022-04-16,SubServicerRemittance
6RIW5HWF5JJJ,2021-07-01,323886.23,60-DPD,0,Meridian Residential Capital,2021-07-07,SubServicerRemittance
I6N6GLUIFX1Y,2022-06-01,257352.14,Current,0,Cornerstone Loan Servicing,2022-06-23,SubServicerRemittance
VBMTVMB7I4YA,2021-03-01,344644.18,Current,0,Northgate Financial Servicing,2021-03-19,SubServicerRemittance
AVPEJFKJY6EO,2023-05-01,409456.96,Current,0,Beacon Home Loans,2023-05-21,SubServicerRemittance
7FA1UQAEKQDD,2024-09-01,219495.88,Current,0,Cornerstone Loan Servicing,2024-09-10,SubServicerRemittance
QVQFPDFCZDVW,2019-11-01,240804.47,Current,0,Beacon Home Loans,2019-11-05,SubServicerRemittance
U2VZB43L1W1C,2022-11-01,505061.33,Current,0,Meridian Residential Capital,2022-11-19,SubServicerRemittance
3N3BERZ3B126,2020-10-01,263073.89,Current,0,Northgate Financial Servicing,2020-10-18,SubServicerRemittance
B8J5J75UDI9S,2023-02-01,511104.21,Current,0,Cornerstone Loan Servicing,2023-02-25,SubServicerRemittance
9JOD6FRNMGP9,2022-04-01,409479.96,Current,0,Northgate Financial Servicing,2022-04-07,SubServicerRemittance
ORWUPS0OPYEM,2025-02-01,277954.33,Current,0,Northgate Financial Servicing,2025-02-22,SubServicerRemittance
4ASYCCDOHIHI,2022-06-01,410987.74,Current,0,Atlas Mortgage Services,2022-06-06,SubServicerRemittance
WGV59R5KWAV6,2023-08-01,289006.47,Current,0,Meridian Residential Capital,2023-08-13,SubServicerRemittance
64MBA2ZZ0KKG,2023-03-01,266942.69,Current,0,Northgate Financial Servicing,2023-11-09,SubServicerRemittance
QR5T615YBFMN,2020-07-01,243000.0,Current,0,Cornerstone Loan Servicing,2020-07-07,SubServicerRemittance
B93ODT6H10UU,2023-06-01,241596.12,Current,0,Atlas Mortgage Services,2023-06-17,SubServicerRemittance
E63FAJ5CUKA4,2020-06-01,465010.05,Current,0,Meridian Residential Capital,2020-06-15,SubServicerRemittance
S36VR2B4YYDB,2021-11-01,387010.95,Current,0,Meridian Residential Capital,2021-11-20,SubServicerRemittance
4YW8PQMPG6C7,2024-08-01,269671.1,Current,0,Beacon Home Loans,2024-08-13,SubServicerRemittance
X5KKBAAXT2VU,2025-04-01,306337.14,Current,0,Cornerstone Loan Servicing,2025-04-07,SubServicerRemittance
R3ZPI2C6LCXW,2024-10-01,545294.2,Current,0,Meridian Residential Capital,2024-10-07,SubServicerRemittance
YN515D2VTXMP,2022-10-01,355800.62,Current,0,Atlas Mortgage Services,2022-10-25,SubServicerRemittance
KQN96JZ6QZ4V,2022-10-01,184168.42,Current,0,Meridian Residential Capital,2022-10-20,SubServicerRemittance
ULC3W0ZNS0I4,2018-07-01,345000.0,Current,0,Beacon Home Loans,2018-07-22,SubServicerRemittance
94HJIP576DSZ,2019-04-01,505982.7,Current,0,Cornerstone Loan Servicing,2019-04-04,SubServicerRemittance
OAFXGXDKOJ2B,2019-12-01,415444.17,Current,0,Cornerstone Loan Servicing,2019-12-18,SubServicerRemittance
BDUH6PNL687T,2018-05-01,157796.8,Current,0,Atlas Mortgage Services,2018-05-24,SubServicerRemittance
LQ620T7MSJX0,2025-04-01,580584.62,Current,0,Beacon Home Loans,2025-04-21,SubServicerRemittance
LYIJP3SGKMMI,2023-12-01,316608.26,30-DPD,0,Beacon Home Loans,2023-12-06,SubServicerRemittance
KC0XQJLO63NZ,2018-10-01,212832.95,Current,0,Beacon Home Loans,2019-08-09,SubServicerRemittance
SXNUC0XBKF31,2020-09-01,352131.35,Current,0,Meridian Residential Capital,2021-06-11,SubServicerRemittance
G8WVE1MNEEV7,2021-01-01,583614.47,Current,0,Cornerstone Loan Servicing,2021-01-18,SubServicerRemittance
VO0LP6B6BACO,2024-01-01,270048.36,Current,0,Northgate Financial Servicing,2024-06-13,SubServicerRemittance
4Y6J08BUP85Q,2022-12-01,240503.43,Current,0,Meridian Residential Capital,2022-12-04,SubServicerRemittance
MP88ZC2AITOO,2025-04-01,340004.91,Current,0,Atlas Mortgage Services,2025-04-22,SubServicerRemittance
C2CYBWVUUH6E,2020-01-01,258342.68,Current,0,Northgate Financial Servicing,2020-01-11,SubServicerRemittance
6ZTHHT6SKP4I,2024-12-01,304416.23,30-DPD,0,Northgate Financial Servicing,2024-12-21,SubServicerRemittance
B25DJMAJY64P,2022-10-01,520878.55,Current,0,Beacon Home Loans,2022-10-16,SubServicerRemittance
D20QDJOKPG8E,2022-12-01,256211.43,Current,0,Cornerstone Loan Servicing,2023-06-20,SubServicerRemittance
FBJMIM22UULM,2023-02-01,315508.11,Current,0,Meridian Residential Capital,2023-02-12,SubServicerRemittance
LZT16VBJ9E7O,2023-08-01,292931.87,Current,0,Beacon Home Loans,2023-08-10,SubServicerRemittance
TDU9UOE0WW42,2022-10-01,449342.61,Current,0,Beacon Home Loans,2023-03-13,SubServicerRemittance
UKHN3W93S5PR,2019-10-01,388974.84,Current,0,Cornerstone Loan Servicing,2019-10-19,SubServicerRemittance
5IOI744UWV8Z,2022-06-01,186327.45,Current,0,Cornerstone Loan Servicing,2023-03-26,SubServicerRemittance
UEEXKGWI4HR1,2021-01-01,550025.93,30-DPD,0,Beacon Home Loans,2021-01-25,SubServicerRemittance
Y5L7C3GTRQCF,2024-04-01,417255.66,Current,0,Beacon Home Loans,2025-03-22,SubServicerRemittance
7QWX0EF099OL,2022-04-01,291550.8,Current,0,Cornerstone Loan Servicing,2022-04-19,SubServicerRemittance
5MGB0IBGC6YQ,2025-05-01,333742.41,Current,0,Atlas Mortgage Services,2025-05-15,SubServicerRemittance
4SGSO5YTDNVJ,2024-06-01,269272.86,Current,0,Northgate Financial Servicing,2024-06-02,SubServicerRemittance
ZO73K5ACKCSH,2022-09-01,211252.76,Current,0,Meridian Residential Capital,2022-09-23,SubServicerRemittance
LF1F51M9CJSS,2020-08-01,245190.71,Current,0,Northgate Financial Servicing,2020-08-24,SubServicerRemittance
KCW19UR7W3G0,2024-10-01,144895.24,Current,0,Cornerstone Loan Servicing,2024-10-12,SubServicerRemittance
